cbsa,name,cong,adherents,pct_pop,rank_adherents,rank_pct
40540,"Rock Springs, WY Micro Area",16,6224,14.723694171082514,128,22
35380,"New Orleans-Metairie, LA Metro Area",11,6127,0.4817410926645936,129,779
30460,"Lexington-Fayette, KY Metro Area",12,6120,1.1841853211328706,130,350
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",10,6020,2.097758325696146,131,174
20500,"Durham-Chapel Hill, NC Metro Area",12,5970,0.9185986216404602,132,482
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",11,5922,0.7916784197446363,133,594
35840,"North Port-Sarasota-Bradenton, FL Metro Area",10,5920,0.7100739340494845,134,669
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",10,5920,0.9759121151576295,135,437
33340,"Milwaukee-Waukesha, WI Metro Area",13,5865,0.37244456354767896,136,831
49740,"Yuma, AZ Metro Area",13,5863,2.8756970978168637,137,123
13380,"Bellingham, WA Metro Area",11,5775,2.5457687339925146,138,140
10540,"Albany-Lebanon, OR Metro Area",11,5632,4.379130705232875,139,82
29740,"Las Cruces, NM Metro Area",10,5390,2.4548986386471188,140,145
29460,"Lakeland-Winter Haven, FL Metro Area",9,5328,0.7348499267632674,141,650
45220,"Tallahassee, FL Metro Area",9,5328,1.386424077148463,142,290
34580,"Mount Vernon-Anacortes, WA Metro Area",10,5250,4.0533341568678924,143,87
42020,"San Luis Obispo-Paso Robles, CA Metro Area",9,5247,1.8578449423561738,144,193
24660,"Greensboro-High Point, NC Metro Area",10,5172,0.6660090707035848,145,695
13460,"Bend, OR Metro Area",10,5120,2.5825586498060558,146,135
33540,"Missoula, MT Metro Area",10,5036,4.270619562083411,147,83
14580,"Bozeman, MT Micro Area",10,5030,4.228312037659718,148,84
15180,"Brownsville-Harlingen, TX Metro Area",10,4940,1.1733492946840627,149,352
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",8,4836,0.7229553265632264,150,658
23540,"Gainesville, FL Metro Area",8,4836,1.425510026617774,151,281
25540,"Hartford-East Hartford-Middletown, CT Metro Area",11,4811,0.39644640309971474,152,815
16220,"Casper, WY Metro Area",11,4752,5.943343130510913,153,48
16940,"Cheyenne, WY Metro Area",11,4752,4.7277936962750715,154,71
15980,"Cape Coral-Fort Myers, FL Metro Area",8,4736,0.6224846284676311,155,715
24340,"Grand Rapids-Kentwood, MI Metro Area",9,4653,0.42782587587992554,156,804
16860,"Chattanooga, TN-GA Metro Area",9,4643,0.8252065682390557,157,562
17300,"Clarksville, TN-KY Metro Area",9,4588,1.4313569500990533,158,279
37740,"Payson, AZ Micro Area",12,4512,8.469740201231415,159,36
15380,"Buffalo-Cheektowaga, NY Metro Area",7,4504,0.38597928532130377,160,822
31540,"Madison, WI Metro Area",10,4476,0.6574656725362664,161,700
17780,"College Station-Bryan, TX Metro Area",9,4446,1.6574214905609734,162,221
31180,"Lubbock, TX Metro Area",9,4446,1.3834607054840555,163,291
25740,"Helena, MT Micro Area",9,4443,5.349274001300296,164,60
28180,"Kapaa, HI Micro Area",8,4352,5.937406204807771,165,49
23700,"Gallup, NM Micro Area",8,4312,5.914789717703218,166,51
27140,"Jackson, MS Metro Area",8,4260,0.7196213372794259,167,663
39300,"Providence-Warwick, RI-MA Metro Area",8,4259,0.2540291868143404,168,864
21820,"Fairbanks, AK Metro Area",10,4240,4.432596309654487,169,79
30700,"Lincoln, NE Metro Area",8,4200,1.234506212211618,170,331
31020,"Longview, WA Metro Area",8,4200,3.793010024383636,171,94
47460,"Walla Walla, WA Metro Area",8,4200,6.7109804422855674,172,41
30980,"Longview, TX Metro Area",9,4159,1.4532608391803874,173,273
34940,"Naples-Marco Island, FL Metro Area",7,4144,1.102855074623688,174,381
24420,"Grants Pass, OR Metro Area",8,4096,4.649789987512771,175,73
28900,"Klamath Falls, OR Micro Area",8,4096,5.900911932923228,176,52
40700,"Roseburg, OR Micro Area",8,4096,3.6834201131284794,177,97
42100,"Santa Cruz-Watsonville, CA Metro Area",7,4081,1.5066768563949775,178,258
14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",9,4059,0.42395231345941536,179,807
18580,"Corpus Christi, TX Metro Area",8,4034,0.9560759646673762,180,452
24500,"Great Falls, MT Metro Area",8,4024,4.766981780273414,181,70
28060,"Kalispell, MT Micro Area",8,4024,3.855994327165403,182,92
23940,"Gillette, WY Micro Area",8,4015,6.577115242853633,183,42
27900,"Joplin, MO Metro Area",8,3906,2.153145654294991,184,168
27220,"Jackson, WY-ID Micro Area",11,3904,11.166728640485111,185,23
40180,"Riverton, WY Micro Area",10,3890,9.914869755824029,186,30
29620,"Lansing-East Lansing, MI Metro Area",8,3878,0.716427395681114,187,668
22900,"Fort Smith, AR-OK Metro Area",7,3876,1.586508943555319,188,236
11100,"Amarillo, TX Metro Area",8,3829,1.4250570357771566,189,282
38860,"Portland-South Portland, ME Metro Area",7,3729,0.6758618189727045,190,686
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",7,3726,0.7639597967694711,191,623
10580,"Albany-Schenectady-Troy, NY Metro Area",6,3688,0.4101140713162571,192,813
49180,"Winston-Salem, NC Metro Area",7,3656,0.5408556051635733,193,748
16180,"Carson City, NV Metro Area",7,3612,6.159723051211651,194,46
22280,"Fernley, NV Micro Area",7,3612,6.097746264877184,195,47
25060,"Gulfport-Biloxi, MS Metro Area",7,3610,0.8672485159480036,196,531
35300,"New Haven-Milford, CT Metro Area",8,3608,0.41718940607167837,197,809
40220,"Roanoke, VA Metro Area",7,3608,1.144484870785501,198,362
24860,"Greenville-Anderson, SC Metro Area",6,3593,0.3870953840518426,199,821
39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",6,3582,0.513753888652235,200,763
45060,"Syracuse, NY Metro Area",6,3533,0.5336398527619224,201,750
17860,"Columbia, MO Metro Area",7,3528,1.6731163214204414,202,220
21700,"Eureka-Arcata, CA Micro Area",6,3498,2.5633321852809923,203,137
37220,"Pahrump, NV Micro Area",9,3483,6.751177530964703,204,40
31740,"Manhattan, KS Metro Area",6,3473,2.590901630783462,205,134
39380,"Pueblo, CO Metro Area",7,3470,2.063486400019029,206,177
33260,"Midland, TX Metro Area",7,3458,1.9735190046798312,207,180
40340,"Rochester, MN Metro Area",7,3409,1.5062144046940515,208,259
25620,"Hattiesburg, MS Metro Area",7,3390,1.9682867776416555,209,181
25180,"Hagerstown-Martinsburg, MD-WV Metro Area",6,3300,1.1230448809572426,210,376
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",7,3275,0.37997932448377925,211,826
17980,"Columbus, GA-AL Metro Area",6,3232,0.9827202987080511,212,432
49340,"Worcester, MA-CT Metro Area",7,3232,0.3302916929390953,213,851
42340,"Savannah, GA Metro Area",6,3196,0.7895295925375125,214,598
11700,"Asheville, NC Metro Area",6,3163,0.6743920770124623,215,687
43340,"Shreveport-Bossier City, LA Metro Area",5,3161,0.8034956253844628,216,585
36020,"Oak Harbor, WA Micro Area",6,3150,3.6266507017281278,217,100
11460,"Ann Arbor, MI Metro Area",6,3102,0.8332930386989669,218,555
29540,"Lancaster, PA Metro Area",6,3102,0.5609565557050475,219,739
49620,"York-Hanover, PA Metro Area",6,3102,0.6796103742457902,220,685
18700,"Corvallis, OR Metro Area",6,3072,3.2274331820474034,221,110
25940,"Hilton Head Island-Bluffton, SC Metro Area",5,3026,1.4015228708524001,222,287
42540,"Scranton--Wilkes-Barre, PA Metro Area",6,3016,0.5313984977773235,223,751
26980,"Iowa City, IA Metro Area",6,3006,1.7136114103945412,224,214
10420,"Akron, OH Metro Area",6,2996,0.42664752733833744,225,805
19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",6,2976,0.7743466450182659,226,614
25420,"Harrisburg-Carlisle, PA Metro Area",6,2973,0.5024403763993294,227,767
46340,"Tyler, TX Metro Area",6,2964,1.2694931878241726,228,319
33860,"Montgomery, AL Metro Area",5,2949,0.7638966239861986,229,624
48900,"Wilmington, NC Metro Area",6,2940,1.0283136006715516,230,412
34300,"Mountain Home, ID Micro Area",9,2934,10.235121747017374,231,28
24060,"Glenwood Springs, CO Micro Area",6,2931,3.70810824487937,232,96
44660,"Stillwater, OK Micro Area",5,2925,3.5825392548318344,233,102
20940,"El Centro, CA Metro Area",5,2915,1.6221299707293184,234,227
25260,"Hanford-Corcoran, CA Metro Area",5,2915,1.9116509056569129,235,188
31460,"Madera, CA Metro Area",5,2915,1.8655403027103132,236,192
32900,"Merced, CA Metro Area",5,2915,1.0366213611567485,237,409
39780,"Red Bluff, CA Micro Area",5,2915,4.428139573744094,238,80
16300,"Cedar Rapids, IA Metro Area",6,2838,1.026327209605092,239,413
29660,"Laramie, WY Micro Area",7,2723,7.346355150272486,240,37
21980,"Fallon, NV Micro Area",7,2709,10.61686784762502,241,25
29260,"La Grande, OR Micro Area",7,2688,10.261108566193313,242,27
37900,"Peoria, IL Metro Area",5,2688,0.668006988227868,243,693
10140,"Aberdeen, WA Micro Area",5,2625,3.47056957004601,244,105
16500,"Centralia, WA Micro Area",5,2625,3.1954132125771464,245,111
38820,"Port Angeles, WA Micro Area",5,2625,3.402242239647463,246,107
39420,"Pullman, WA Micro Area",5,2625,5.471827903195548,247,56
31700,"Manchester-Nashua, NH Metro Area",6,2616,0.6185318380751743,248,717
28700,"Kingsport-Bristol, TN-VA Metro Area",5,2586,0.8406639489750142,249,550
33940,"Montrose, CO Micro Area",7,2581,5.427628120202721,250,58
39660,"Rapid City, SD Metro Area",5,2580,1.8551274860865437,251,194
30300,"Lewiston, ID-WA Metro Area",6,2554,3.967378640776699,252,90
16580,"Champaign-Urbana, IL Metro Area",5,2520,1.132390872570078,253,369
29200,"Lafayette-West Lafayette, IN Metro Area",5,2515,1.124193173487815,254,374
14500,"Boulder, CO Metro Area",5,2479,0.7494905640982229,255,638
20420,"Durango, CO Micro Area",5,2479,4.455587907545203,256,77
29700,"Laredo, TX Metro Area",5,2470,0.9246988177332525,257,473
33740,"Monroe, LA Metro Area",4,2470,1.1926375154511744,258,344
47380,"Waco, TX Metro Area",5,2470,0.8899393616216352,259,508
21780,"Evansville, IN-KY Metro Area",5,2426,0.7724909170225028,260,619
26580,"Huntington-Ashland, WV-KY-OH Metro Area",4,2384,0.662476171421267,261,696
13980,"Blacksburg-Christiansburg, VA Metro Area",5,2337,1.404632824051257,262,286
46540,"Utica-Rome, NY Metro Area",4,2303,0.7879862042536885,263,600
16820,"Charlottesville, VA Metro Area",5,2296,1.0364565464690056,264,410
30100,"Lebanon, NH-VT Micro Area",5,2284,1.0324983838959185,265,411
34140,"Moscow, ID Micro Area",7,2282,5.774729863096895,266,54
45780,"Toledo, OH Metro Area",5,2269,0.3509102943996635,267,845
43900,"Spartanburg, SC Metro Area",4,2256,0.6878111690045946,268,681
16620,"Charleston, WV Metro Area",4,2255,0.8711306155088292,269,525
34060,"Morgantown, WV Metro Area",4,2255,1.6102772104714436,270,230
35980,"Norwich-New London, CT Metro Area",5,2255,0.8396790229189552,271,551
25200,"Hailey, ID Micro Area",7,2246,8.860310071403212,272,34
25860,"Hickory-Lenoir-Morganton, NC Metro Area",4,2228,0.6099497366375015,273,724
36100,"Ocala, FL Metro Area",4,2172,0.5778009512965938,274,731
37460,"Panama City, FL Metro Area",4,2172,1.2396128207469639,275,329
49020,"Winchester, VA-WV Metro Area",4,2160,1.5143866733972742,276,256
29940,"Lawrence, KS Metro Area",4,2152,1.8116765584880246,277,199
45820,"Topeka, KS Metro Area",4,2152,0.9230030194894318,278,475
46020,"Truckee-Grass Valley, CA Micro Area",4,2136,2.0891814438434677,279,175
44140,"Springfield, MA Metro Area",5,2102,0.300645630054265,280,855
31340,"Lynchburg, VA Metro Area",4,2091,0.7993333154939161,281,590
43620,"Sioux Falls, SD Metro Area",4,2075,0.7498283525458027,282,637
12020,"Athens-Clarke County, GA Metro Area",4,2068,0.9600074275236172,283,449
33500,"Minot, ND Micro Area",4,2024,2.610063704124004,284,131
10460,"Alamogordo, NM Micro Area",4,1976,2.912778785064638,285,121
16100,"Carlsbad-Artesia, NM Micro Area",4,1976,3.1710370061302435,286,113
36830,"Othello, WA Micro Area",5,1965,9.532819094746033,287,32
34340,"Mount Airy, NC Micro Area",4,1960,2.7466752617049006,288,128
41760,"Sandpoint, ID Micro Area",6,1956,4.1519847166206745,289,85
13780,"Binghamton, NY Metro Area",3,1946,0.787414319125347,290,601
43260,"Sheridan, WY Micro Area",5,1945,6.290223472720805,291,43
45000,"Susanville, CA Micro Area",4,1940,5.927283837457989,292,50
43220,"Shelton, WA Micro Area",4,1924,2.92730426315309,293,120
39740,"Reading, PA Metro Area",4,1896,0.44211365772101596,294,798
40420,"Rockford, IL Metro Area",4,1890,0.5578545327894497,295,741
11180,"Ames, IA Metro Area",4,1878,1.4993772554530067,296,263
18300,"Coos Bay, OR Micro Area",4,1876,2.889309861541068,297,122
38940,"Port St. Lucie, FL Metro Area",3,1876,0.38469662078058964,298,824
14020,"Bloomington, IN Metro Area",4,1844,1.1450642390973615,299,361
22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",4,1842,3.186355065820201,300,112
48780,"Williston, ND Micro Area",4,1840,4.493284493284493,301,76
10180,"Abilene, TX Metro Area",4,1812,1.0261695898153236,302,414
36220,"Odessa, TX Metro Area",4,1812,1.0970448807599398,303,384
41660,"San Angelo, TX Metro Area",4,1812,1.4745133780352842,304,268
48660,"Wichita Falls, TX Metro Area",4,1812,1.2232663642255348,305,337
21580,"Española, NM Micro Area",4,1796,4.449619701211505,306,78
29180,"Lafayette, LA Metro Area",3,1779,0.3718769858523696,307,832
20100,"Dover, DE Metro Area",4,1772,0.9744241164469813,308,438
20020,"Dothan, AL Metro Area",3,1751,1.159548895084334,309,357
23820,"Gardnerville Ranchos, NV Micro Area",4,1720,3.475590042030391,310,104
49080,"Winnemucca, NV Micro Area",4,1720,9.950824414231993,311,29
14540,"Bowling Green, KY Metro Area",3,1710,0.9519091065971198,312,454
21060,"Elizabethtown-Fort Knox, KY Metro Area",3,1710,1.0991695163654127,313,383
35440,"Newport, OR Micro Area",4,1704,3.3812878261732315,314,108
24580,"Green Bay, WI Metro Area",4,1696,0.51665102903725,315,762
18500,"Corning, NY Micro Area",3,1689,1.8047956915712087,316,201
36300,"Ogdensburg-Massena, NY Micro Area",3,1689,1.5566102944564766,317,247
36460,"Olean, NY Micro Area",3,1689,2.1923106876768514,318,167
27940,"Juneau, AK Micro Area",4,1684,5.220895985118586,319,62
28580,"Key West, FL Micro Area",3,1629,1.965634577792794,320,182
37260,"Palatka, FL Micro Area",3,1629,2.2217372921809577,321,164
12300,"Augusta-Waterville, ME Micro Area",3,1623,1.3126607463483284,322,310
12620,"Bangor, ME Metro Area",3,1623,1.0663670589162872,323,393
12780,"Bartlesville, OK Micro Area",3,1608,3.0654847011724335,324,116
21420,"Enid, OK Metro Area",3,1608,2.55863539445629,325,138
30020,"Lawton, OK Metro Area",3,1608,1.2696206929223384,326,318
17340,"Clearlake, CA Micro Area",3,1602,2.350248668632543,327,155
18260,"Cookeville, TN Micro Area",3,1602,1.4054850765910407,328,285
27740,"Johnson City, TN Metro Area",3,1602,0.7728489760474709,329,617
34900,"Napa, CA Metro Area",3,1602,1.1607097573522487,330,356
46380,"Ukiah, CA Micro Area",3,1602,1.7488892042663289,331,211
27620,"Jefferson City, MO Metro Area",3,1596,1.061812665908229,332,394
23060,"Fort Wayne, IN Metro Area",3,1593,0.37964637834514214,333,827
20060,"Douglas, GA Micro Area",3,1551,3.018801821791428,334,117
23580,"Gainesville, GA Metro Area",3,1551,0.7635278827977315,335,625
47580,"Warner Robins, GA Metro Area",3,1551,0.8094398112872756,336,581
20260,"Duluth, MN-WI Metro Area",3,1543,0.5290805724905533,337,753
13900,"Bismarck, ND Metro Area",3,1522,1.1389998952299702,338,367
12220,"Auburn-Opelika, AL Metro Area",3,1521,0.872928874375147,339,522
19300,"Daphne-Fairhope-Foley, AL Metro Area",3,1521,0.6562625395332381,340,703
33660,"Mobile, AL Metro Area",3,1521,0.35355895089923917,341,842
46220,"Tuscaloosa, AL Metro Area",3,1521,0.5661135800263516,342,738
22020,"Fargo, ND-MN Metro Area",3,1518,0.6075815612204464,343,725
45940,"Trenton-Princeton, NJ Metro Area",3,1509,0.3895802137656839,344,819
47220,"Vineland-Bridgeton, NJ Metro Area",3,1509,0.9789039389693289,345,436
40740,"Roswell, NM Micro Area",3,1482,2.274506192734472,346,161
42140,"Santa Fe, NM Metro Area",3,1482,0.9572221181607384,347,451
15500,"Burlington, NC Metro Area",3,1470,0.8575678907913543,348,539
24140,"Goldsboro, NC Metro Area",3,1470,1.2528444683081486,349,323
24780,"Greenville, NC Metro Area",3,1470,0.863471625852458,350,534
27340,"Jacksonville, NC Metro Area",3,1470,0.7185593618019709,351,664
38240,"Pinehurst-Southern Pines, NC Micro Area",3,1470,1.4740240857541087,352,269
16540,"Chambersburg-Waynesboro, PA Metro Area",3,1422,0.9119359720903985,353,486
20700,"East Stroudsburg, PA Metro Area",3,1422,0.8447842592097524,354,549
28020,"Kalamazoo-Portage, MI Metro Area",3,1422,0.5434325677379905,355,747
44300,"State College, PA Metro Area",3,1422,0.8990213185646005,356,497
15940,"Canton-Massillon, OH Metro Area",3,1413,0.35186540961317214,357,844
14010,"Bloomington, IL Metro Area",3,1386,0.8107444107771681,358,580
14700,"Branson, MO Micro Area",3,1386,2.472086469518068,359,143
22780,"Fort Leonard Wood, MO Micro Area",3,1386,2.5688073394495414,360,136
18020,"Columbus, IN Metro Area",3,1383,1.6823180225768781,361,218
21140,"Elkhart-Goshen, IN Metro Area",3,1383,0.6679642786420474,362,694
34620,"Muncie, IN Metro Area",3,1383,1.2358917991474758,363,330
43780,"South Bend-Mishawaka, IN-MI Metro Area",3,1383,0.42619283145506487,364,806
47940,"Waterloo-Cedar Falls, IA Metro Area",3,1377,0.8173998729676305,365,570
43300,"Sherman-Denison, TX Metro Area",3,1359,1.0026338505123835,366,422
25500,"Harrisonburg, VA Metro Area",3,1353,0.9980010474216462,367,426
19700,"Deming, NM Micro Area",3,1347,5.297518385967672,368,61
24380,"Grants, NM Micro Area",3,1347,4.957308994553217,369,68
31060,"Los Alamos, NM Micro Area",3,1347,6.936505484319482,370,39
43500,"Silver City, NM Micro Area",3,1347,4.779137839276211,371,69
27060,"Ithaca, NY Metro Area",2,1332,1.2596935880461508,372,322
28740,"Kingston, NY Metro Area",2,1332,0.7324677895639837,373,651
48060,"Watertown-Fort Drum, NY Metro Area",2,1332,1.1411828205721335,374,365
21260,"Ellensburg, WA Micro Area",3,1311,2.956898301644225,375,119
25220,"Hammond, LA Metro Area",2,1284,0.964275254023446,376,445
42700,"Sebring-Avon Park, FL Metro Area",2,1284,1.2683360497851535,377,320
11820,"Astoria, OR Micro Area",3,1278,3.1116088819633814,378,115
15060,"Brookings, OR Micro Area",3,1278,5.450823168131024,379,57
36780,"Oshkosh-Neenah, WI Metro Area",3,1272,0.7406976067082047,380,645
22500,"Florence, SC Metro Area",2,1232,0.6161108999619931,381,719
24020,"Glens Falls, NY Metro Area",2,1228,0.9666322940199467,382,444
19140,"Dalton, GA Metro Area",2,1222,0.8555206284086057,383,542
46660,"Valdosta, GA Metro Area",2,1222,0.8249733335133602,384,563
23460,"Gadsden, AL Metro Area",2,1198,1.1582041068873508,385,358
24220,"Grand Forks, ND-MN Metro Area",2,1196,1.1460110001724766,386,360
15680,"California-Lexington Park, MD Metro Area",2,1180,1.0371164646633326,387,408
40080,"Richmond-Berea, KY Micro Area",2,1170,1.0948495283725108,388,385
31300,"Lumberton, NC Micro Area",2,1158,0.9937355187505363,389,430
35100,"New Bern, NC Metro Area",2,1158,0.9478750572981469,390,456
15260,"Brunswick, GA Metro Area",2,1128,0.993876382219481,391,429
31420,"Macon-Bibb County, GA Metro Area",2,1128,0.48245951702722817,392,778
12980,"Battle Creek, MI Metro Area",2,1120,0.8338917429826521,393,554
21500,"Erie, PA Metro Area",2,1120,0.41347332358717637,394,811
22420,"Flint, MI Metro Area",2,1120,0.27571877669487044,395,860
23900,"Gettysburg, PA Metro Area",2,1120,1.0784578053383662,396,388
35660,"Niles, MI Metro Area",2,1120,0.7257834573213406,397,654
29300,"LaGrange, GA-AL Micro Area",2,1117,1.0719975431390238,398,390
17220,"Clarksburg, WV Micro Area",2,1102,1.2185682376097486,399,339
21900,"Fairmont, WV Micro Area",2,1102,1.9606796548349792,400,184
19500,"Decatur, IL Metro Area",2,1092,1.0500201926960133,401,401
41140,"St. Joseph, MO-KS Metro Area",2,1092,0.8990096075477291,402,498
44100,"Springfield, IL Metro Area",2,1092,0.5233895705521473,403,756
33140,"Michigan City-La Porte, IN Metro Area",2,1090,0.969604241351397,404,440
45460,"Terre Haute, IN Metro Area",2,1090,0.5890904767309262,405,727
29380,"Lake City, FL Micro Area",2,1086,1.5581508795087378,406,246
43580,"Sioux City, IA-NE-SD Metro Area",2,1086,0.7242897158863546,407,657
45500,"Texarkana, TX-AR Metro Area",2,1070,0.7253302964363912,408,655
43760,"Sonora, CA Micro Area",2,1068,1.9201725997842503,409,187
14140,"Bluefield, WV-VA Micro Area",2,1066,1.0022282184594267,410,423
19060,"Cumberland, MD-WV Metro Area",2,1050,1.1047514835234207,411,380
46180,"Tupelo, MS Micro Area",2,1044,0.6389307090662064,412,706
27600,"Jefferson, GA Micro Area",2,1034,1.3621932101123744,413,297
45900,"Traverse City, MI Micro Area",2,1034,0.673843908033992,414,688
48180,"Waycross, GA Micro Area",2,1034,1.8475172869726801,415,196
12700,"Barnstable Town, MA Metro Area",2,1032,0.4506628936749987,416,793
41540,"Salisbury, MD-DE Metro Area",2,1027,0.2456667448079876,417,865
27180,"Jackson, TN Metro Area",2,1012,0.5606523955147809,418,740
46100,"Tullahoma-Manchester, TN Micro Area",2,1012,0.9446996004630148,419,457
27500,"Janesville-Beloit, WI Metro Area",2,1004,0.6133657529308987,420,722
15540,"Burlington-South Burlington, VT Metro Area",2,1000,0.44333708692066925,421,797
23980,"Glasgow, KY Micro Area",2,990,1.8075258804841978,422,200
22860,"Fort Polk South, LA Micro Area",2,988,2.0266666666666664,423,179
26020,"Hobbs, NM Micro Area",2,988,1.3269760257873884,424,307
19260,"Danville, VA Micro Area",2,984,0.9544965127896713,425,453
44420,"Staunton, VA Metro Area",2,984,0.7844825524383534,426,602
28820,"Kinston, NC Micro Area",2,980,1.777874532854396,427,205
33980,"Morehead City, NC Micro Area",2,980,1.4478621871583488,428,274
41820,"Sanford, NC Micro Area",2,980,1.548550209370309,429,249
38620,"Ponca City, OK Micro Area",2,974,2.2288329519450802,430,163
41060,"St. Cloud, MN Metro Area",2,974,0.4878024350055842,431,775
12900,"Batesville, AR Micro Area",2,972,1.760582513720589,432,210
40780,"Russellville, AR Micro Area",2,972,1.162067811199847,433,355
42620,"Searcy, AR Micro Area",2,972,1.2652625549972663,434,321
33220,"Midland, MI Metro Area",2,948,1.135410927731334,435,368
18180,"Concord, NH Micro Area",2,946,0.615052533028191,436,721
11540,"Appleton, WI Metro Area",2,926,0.380839574413832,437,825
18900,"Crossville, TN Micro Area",2,926,1.51443290538883,438,255
39500,"Quincy, IL-MO Micro Area",2,924,1.2194960999881217,439,338
12120,"Atmore, AL Micro Area",2,922,2.5083657534619257,440,141
37120,"Ozark, AL Micro Area",2,922,1.8691967724932084,441,190
19860,"Dickinson, ND Micro Area",2,920,2.6596513543985427,442,129
20220,"Dubuque, IA Metro Area",2,918,0.9247879435053291,443,472
12740,"Barre, VT Micro Area",2,916,1.5315932917551458,444,253
20580,"Eagle Pass, TX Micro Area",2,906,1.5651182476203638,445,243
24180,"Granbury, TX Micro Area",2,906,1.4708269749017824,446,270
26660,"Huntsville, TX Micro Area",2,906,1.1858638743455499,447,348
31260,"Lufkin, TX Micro Area",2,906,1.0486717981364664,448,402
34860,"Nacogdoches, TX Micro Area",2,906,1.4013270845900423,449,288
40100,"Rio Grande City-Roma, TX Micro Area",2,906,1.3743932038834952,450,294
20780,"Edwards, CO Micro Area",2,905,1.6238718128151297,451,225
34660,"Murray, KY Micro Area",2,900,2.4256798641619275,452,148
17580,"Clovis, NM Micro Area",2,898,1.8542225893041504,453,195
38780,"Portales, NM Micro Area",2,898,4.679276744307227,454,72
45340,"Taos, NM Micro Area",2,898,2.6037287251007566,455,132
22060,"Faribault-Northfield, MN Micro Area",2,892,1.3294186029181632,456,306
35820,"North Platte, NE Micro Area",2,874,2.4419546813444724,457,146
42420,"Scottsbluff, NE Micro Area",2,874,2.30649460322487,458,159
49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2,856,0.1581544703580462,459,869
39260,"Prineville, OR Micro Area",2,852,3.444094106233325,460,106
49220,"Wisconsin Rapids-Marshfield, WI Micro Area",2,848,1.142749336315981,461,364
15580,"Butte-Silver Bow, MT Micro Area",2,840,2.3909145248057384,462,151
28860,"Kirksville, MO Micro Area",2,840,2.862400327131466,463,125
40620,"Rolla, MO Micro Area",2,840,1.8818047403557507,464,189
48460,"West Plains, MO Micro Area",2,840,2.1132075471698113,465,172
26540,"Huntington, IN Micro Area",2,838,2.285745458512902,466,160
17540,"Clinton, IA Micro Area",2,836,1.7993973310374514,467,202
15860,"Cañon City, CO Micro Area",2,822,1.6796420033102433,468,219
19620,"Del Rio, TX Micro Area",2,822,1.7273988147774557,469,212
18780,"Craig, CO Micro Area",2,821,6.176647607583509,470,45
43020,"Shawano, WI Micro Area",2,772,1.7103863878057426,471,215
35700,"Nogales, AZ Micro Area",2,752,1.5775451551322663,472,239
13620,"Berlin, NH Micro Area",2,728,2.3282589228604325,473,157
44940,"Sumter, SC Metro Area",1,616,0.4506217995610826,474,794
27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",1,614,0.4809763663567215,475,780
13220,"Beckley, WV Metro Area",1,602,0.5231189009289271,476,758
48540,"Wheeling, WV-OH Metro Area",1,602,0.4315010070746095,477,802
10780,"Alexandria, LA Metro Area",1,593,0.38963940285954585,478,818
26380,"Houma-Thibodaux, LA Metro Area",1,593,0.28628395699464604,479,858
29340,"Lake Charles, LA Metro Area",1,593,0.2666342928570786,480,863
26140,"Homosassa Springs, FL Metro Area",1,592,0.3848078885617155,481,823
39460,"Punta Gorda, FL Metro Area",1,592,0.3168367701916541,482,853
42680,"Sebastian-Vero Beach, FL Metro Area",1,592,0.3704909004430871,483,834
45540,"The Villages, FL Metro Area",1,592,0.4562550095566928,484,791
30340,"Lewiston-Auburn, ME Metro Area",1,590,0.5308667524451363,485,752
10500,"Albany, GA Metro Area",1,564,0.3787217469547817,486,828
23500,"Gaffney, SC Micro Area",1,564,1.0032730895118829,487,421
23860,"Georgetown, SC Micro Area",1,564,0.8895337833575169,488,510
24940,"Greenwood, SC Micro Area",1,564,0.8132543150062725,489,577
36700,"Orangeburg, SC Micro Area",1,564,0.6696508079740688,490,691
42860,"Seneca, SC Micro Area",1,564,0.717493353009274,491,667
12180,"Auburn, NY Micro Area",1,563,0.7383800230825727,492,646
12860,"Batavia, NY Micro Area",1,563,0.9642392272384736,493,447
21300,"Elmira, NY Metro Area",1,563,0.6690592765128108,494,692
24100,"Gloversville, NY Micro Area",1,563,1.0558097667091741,495,396
26460,"Hudson, NY Micro Area",1,563,0.9144063667370472,496,485
31660,"Malone, NY Micro Area",1,563,1.1838923351908317,497,351
36580,"Oneonta, NY Micro Area",1,563,0.9619984963433805,498,448
38460,"Plattsburgh, NY Micro Area",1,563,0.7051338251318212,499,674
11500,"Anniston-Oxford, AL Metro Area",1,553,0.4749186283182041,500,782
19460,"Decatur, AL Metro Area",1,553,0.35336818024972205,501,843
22520,"Florence-Muscle Shoals, AL Metro Area",1,553,0.3667327625654051,502,837
